msme_id,segment,elec_on_time_ratio,recharge_on_time_ratio,invoice_paid_on_time_ratio,supplier_on_time_ratio,business_days_open_ratio,monthly_upi_in_count,monthly_upi_in_amt,years_in_business,delivery_cancellations,avg_balance,min_balance_freq,monthly_revenue_variance,defaulted_12m
msme_001203,restaurant,0.9497,0.6663,0.2704,0.5276,0.9824,35,60861.92,4.96,1,12782.05,0.4023,0.4902,0
msme_001204,salon,0.9013,0.6051,0.6391,0.6745,0.8674,27,46388.41,0.12,1,0.0,0.1585,0.2766,0
msme_001205,mechanic,0.5898,0.8409,0.3575,0.726,0.8031,21,31187.68,3.68,0,14525.69,0.2527,0.4892,0
msme_001206,restaurant,0.7502,0.8115,0.4043,0.7063,0.9843,23,21406.17,11.07,2,0.0,0.3495,0.155,0
msme_001207,salon,0.9129,0.8186,0.8335,0.7454,0.8769,38,46785.22,1.69,2,15625.89,0.1642,0.4174,0
msme_001208,pharmacy,0.9096,0.654,0.8527,0.8531,0.8921,22,77399.36,2.94,0,29426.39,0.0156,0.0769,0
msme_001209,mechanic,0.8648,0.4669,0.534,0.6228,0.8424,36,17673.04,2.21,1,6236.86,0.0904,0.195,0
msme_001210,salon,0.9048,0.8549,0.5476,0.6638,0.9671,28,38534.56,5.74,0,38398.58,0.2329,0.2592,0
msme_001211,tailor,0.5418,0.736,0.6246,0.891,0.9633,26,66126.9,3.37,2,20476.59,0.346,0.5537,0
msme_001212,restaurant,0.8199,0.7302,0.7473,0.7153,0.9886,30,74534.39,1.11,0,0.0,0.112,0.3703,0
msme_001213,pharmacy,0.7463,0.7761,0.3188,0.6459,0.9168,32,1000.0,16.9,1,31336.43,0.3947,0.0612,0
msme_001214,salon,0.626,0.6236,0.6727,0.6595,0.8636,23,87030.44,1.68,3,18985.08,0.3284,0.047,0
msme_001215,pharmacy,0.8002,0.5436,0.5908,0.6969,0.8623,29,109826.45,5.46,2,9539.99,0.2564,0.3014,0
msme_001216,tailor,0.9315,0.8438,0.7116,0.5457,0.8236,22,38785.14,6.16,0,29196.48,0.2575,0.0448,0
msme_001217,mechanic,0.583,0.7641,0.4906,0.5839,0.9816,33,69669.07,6.32,0,1147.62,0.2325,0.0589,0
msme_001218,restaurant,0.9069,0.734,0.7261,0.7076,0.9196,34,69431.88,1.45,0,31850.6,0.1316,0.0255,0
msme_001219,pharmacy,0.8061,0.7299,0.5456,0.605,0.9831,37,57520.01,3.78,2,0.0,0.1052,0.71,0
msme_001220,kirana,0.7335,0.6705,0.5203,0.8559,0.9612,27,37001.02,0.44,0,39969.19,0.4442,0.2272,0
msme_001221,tailor,0.7808,0.6143,0.6259,0.7806,0.7405,36,46816.52,17.43,2,24760.79,0.1773,0.2973,0
msme_001222,pharmacy,0.6108,0.6043,0.6305,0.424,0.7534,40,29959.66,1.05,0,19348.11,0.0508,0.5163,0
msme_001223,salon,0.8559,0.6838,0.6392,0.6756,0.8761,25,43356.15,0.53,0,25958.61,0.2698,0.2422,0
msme_001224,kirana,0.7781,0.6649,0.2837,0.7681,0.9607,30,42627.9,1.92,2,7780.45,0.047,0.3045,0
msme_001225,salon,0.7368,0.6659,0.5976,0.5435,0.721,20,48321.55,11.3,1,1175.44,0.2779,0.2551,0
msme_001226,salon,0.6323,0.6386,0.7174,0.755,0.9907,22,52879.98,5.55,1,11396.04,0.2421,0.1109,0
msme_001227,tailor,0.5626,0.6203,0.6371,0.7943,0.8618,22,44716.55,3.45,1,26464.94,0.3165,0.1977,0
msme_001228,mechanic,0.8577,0.7681,0.6415,0.5468,0.9197,24,59980.41,2.09,1,16030.34,0.0456,0.1759,0
msme_001229,kirana,0.7074,0.647,0.4858,0.7252,0.9584,27,83132.45,1.47,2,55646.14,0.1457,0.4434,0
msme_001230,tailor,0.8423,0.7334,0.616,0.684,0.6825,22,64715.55,0.32,0,40824.16,0.3258,0.2931,0
msme_001231,kirana,0.9193,0.5161,0.6634,0.7759,0.9648,24,72722.79,0.22,1,13311.83,0.0976,0.1186,0
msme_001232,pharmacy,0.9399,0.8098,0.6749,0.858,0.8037,34,77910.62,28.4,0,33715.55,0.3639,0.4429,0
msme_001233,restaurant,0.9882,0.9119,0.6198,0.7968,0.9591,40,8352.26,2.83,1,28924.41,0.0956,0.1521,0
msme_001234,tailor,0.7996,0.814,0.568,0.7033,0.5891,26,80210.15,0.54,2,2677.24,0.1996,0.4921,0
msme_001235,tailor,0.8904,0.7454,0.4966,0.6372,0.9831,32,50197.96,0.2,0,25743.5,0.1655,0.2368,0
msme_001236,mechanic,0.9274,0.8022,0.8367,0.6862,0.9479,21,30790.18,7.79,0,0.0,0.3445,0.3848,0
msme_001237,salon,0.7872,0.8542,0.7199,0.8625,0.9702,20,21092.46,3.26,1,996.69,0.2077,0.2517,0
msme_001238,mechanic,0.8643,0.6399,0.6669,0.5587,0.9076,32,38686.85,1.31,2,0.0,0.2149,0.8277,0
msme_001239,salon,0.8229,0.8883,0.5227,0.8435,0.9403,34,27500.37,4.49,2,35059.63,0.1119,0.1401,0
msme_001240,pharmacy,0.8057,0.7834,0.7957,0.9001,0.828,43,31613.62,0.25,2,30812.04,0.2405,0.0953,0
msme_001241,restaurant,0.8277,0.7318,0.5252,0.8139,0.9583,33,38707.68,2.8,1,5257.97,0.173,0.1868,0
msme_001242,mechanic,0.7957,0.6284,0.7442,0.5948,0.9598,35,52472.91,2.02,2,38598.79,0.2833,0.3358,0
msme_001243,mechanic,0.81,0.6179,0.6686,0.6774,0.9255,25,1000.0,5.18,0,0.0,0.1824,0.3429,0
msme_001244,kirana,0.9486,0.7553,0.6945,0.7054,0.9206,35,77444.83,3.5,0,30925.33,0.4051,0.3395,0
msme_001245,tailor,0.6476,0.5635,0.4511,0.8044,0.9441,33,63946.25,1.07,0,0.0,0.3194,0.4711,0
msme_001246,kirana,0.9024,0.658,0.5812,0.6418,0.8544,27,64806.13,7.74,0,22220.46,0.023,0.4548,0
msme_001247,salon,0.8649,0.6706,0.8554,0.8814,0.8744,32,58067.54,16.98,0,1186.15,0.1764,0.17,0
msme_001248,pharmacy,0.8244,0.6897,0.6965,0.6298,0.9134,30,2397.68,7.87,1,35799.15,0.199,0.1052,0
msme_001249,tailor,0.8812,0.7686,0.7109,0.8117,0.8529,40,26697.15,3.31,0,5713.56,0.6325,0.5859,0
msme_001250,pharmacy,0.9177,0.775,0.6206,0.9041,0.9479,25,69515.59,2.06,0,14286.31,0.2101,0.1633,0
msme_001251,tailor,0.7849,0.8395,0.3965,0.7266,0.9602,40,30757.59,2.0,0,18515.15,0.2129,0.0922,0
msme_001252,restaurant,0.7715,0.6896,0.4682,0.8564,0.9919,27,37751.87,7.99,2,16299.97,0.0816,0.326,0
msme_001253,mechanic,0.8263,0.5713,0.6257,0.7166,0.5893,22,33956.56,0.58,0,24200.86,0.2476,0.3318,0
msme_001254,pharmacy,0.806,0.4593,0.6451,0.812,0.9548,32,21267.74,1.02,2,12396.17,0.1282,0.2216,0
msme_001255,restaurant,0.7619,0.8808,0.5505,0.6108,0.8416,22,25184.68,12.11,0,45000.37,0.1421,0.4241,0
msme_001256,pharmacy,0.868,0.7901,0.546,0.7703,0.8617,24,76325.13,2.28,2,17598.02,0.1119,0.6859,0
msme_001257,mechanic,0.8547,0.682,0.3964,0.8428,0.6191,30,45237.52,6.48,0,43047.75,0.0786,0.1782,0
msme_001258,restaurant,0.578,0.8715,0.3815,0.7933,0.9904,33,23119.69,5.54,2,37910.96,0.2002,0.2582,0
msme_001259,tailor,0.6423,0.5185,0.6288,0.8993,0.9696,25,1000.0,3.72,0,14978.76,0.2601,0.4915,0
msme_001260,salon,0.9055,0.8283,0.7234,0.5508,0.9491,27,28044.36,2.29,1,0.0,0.3064,0.1737,0
msme_001261,kirana,0.7481,0.7966,0.7681,0.7293,0.9263,33,65028.58,3.19,0,3557.58,0.3806,0.0987,0
msme_001262,kirana,0.7927,0.4289,0.4605,0.8171,0.8343,28,80687.96,11.93,0,44623.57,0.2147,0.2184,0
msme_001263,restaurant,0.8722,0.7912,0.6353,0.7436,0.9606,27,41182.51,0.1,2,0.0,0.3112,0.3934,0
msme_001264,kirana,0.7611,0.8581,0.8177,0.5581,0.7093,26,23556.93,5.16,3,20393.62,0.1218,0.3047,0
msme_001265,restaurant,0.8875,0.6656,0.4596,0.6254,0.9583,24,43718.88,8.84,1,46929.5,0.2867,0.2018,0
msme_001266,restaurant,0.7358,0.8163,0.609,0.8563,0.8946,43,100620.65,9.47,0,37333.29,0.157,0.383,0
msme_001267,tailor,0.679,0.7588,0.8241,0.8806,0.8957,35,1000.0,2.77,2,59817.6,0.1194,0.4797,0
msme_001268,mechanic,0.6981,0.9795,0.5311,0.6993,0.9839,33,42704.15,6.06,0,48964.56,0.2289,0.0607,0
msme_001269,restaurant,0.7131,0.7107,0.7064,0.5726,0.9529,32,48924.51,17.46,0,15547.2,0.3744,0.1749,0
msme_001270,salon,0.9279,0.6489,0.6727,0.8265,0.928,26,82611.13,14.83,1,1363.34,0.1794,0.0197,0
msme_001271,restaurant,0.855,0.4501,0.5308,0.5503,0.9994,21,69177.58,1.74,2,27631.42,0.3561,0.3523,0
msme_001272,kirana,0.7857,0.7159,0.8058,0.843,0.973,30,53344.18,8.98,1,32843.4,0.0493,0.2887,0
msme_001273,pharmacy,0.8404,0.8421,0.7797,0.7939,0.8206,28,70408.82,0.62,0,0.0,0.1219,0.1476,0
msme_001274,salon,0.8702,0.515,0.6932,0.8075,0.9247,33,20519.36,20.8,0,45055.92,0.0774,0.3589,0
msme_001275,salon,0.9337,0.7651,0.8996,0.7772,0.9702,32,44752.71,1.2,1,15461.54,0.1187,0.1985,0
msme_001276,kirana,0.8977,0.8312,0.7782,0.8138,0.954,41,99995.71,6.03,1,24869.36,0.1459,0.5383,0
msme_001277,restaurant,0.8813,0.9791,0.6608,0.5397,0.7598,27,66617.2,5.46,0,0.0,0.2363,0.2988,0
msme_001278,tailor,0.6925,0.8869,0.6844,0.5997,0.8071,23,53152.04,7.81,1,0.0,0.1972,0.2607,0
msme_001279,kirana,0.6702,0.9276,0.5908,0.6975,0.9364,28,35154.02,3.59,1,10220.1,0.2974,0.2732,0
msme_001280,tailor,0.9061,0.6473,0.4848,0.5686,0.9999,32,37858.02,11.25,0,25973.48,0.0735,0.2482,0
msme_001281,salon,0.9598,0.7387,0.7232,0.5113,0.9049,28,79964.63,0.66,2,52495.83,0.3119,0.0119,0
msme_001282,mechanic,0.5116,0.6717,0.7023,0.8843,0.9507,22,27828.37,16.43,1,11435.77,0.1326,0.4,0
msme_001283,pharmacy,0.9716,0.737,0.9168,0.8226,0.997,24,44532.24,5.97,0,28387.27,0.1801,0.1179,0
msme_001284,pharmacy,0.6758,0.5095,0.8134,0.763,0.7602,37,59293.6,12.9,0,10551.41,0.1534,0.0727,0
msme_001285,tailor,0.8025,0.8591,0.3532,0.8129,0.8954,24,71914.02,4.81,1,28917.26,0.1776,0.2974,0
msme_001286,tailor,0.4728,0.7491,0.3608,0.5986,0.9433,31,87211.78,3.61,0,2613.88,0.524,0.4439,0
msme_001287,kirana,0.8887,0.6897,0.6938,0.5832,0.9447,37,36192.96,16.64,2,436.53,0.1618,0.1354,0
msme_001288,restaurant,0.8858,0.6612,0.2926,0.7949,0.8202,24,66359.91,4.1,1,23927.58,0.2031,0.2576,0
msme_001289,kirana,0.8376,0.9402,0.531,0.8993,0.95,21,73651.11,1.56,0,17693.47,0.1262,0.3895,0
msme_001290,pharmacy,0.6721,0.8523,0.6386,0.4275,0.8288,26,25590.84,0.1,1,15791.59,0.2172,0.6934,0
msme_001291,kirana,0.7878,0.563,0.6671,0.5056,0.8156,29,59603.23,0.11,2,34935.81,0.1222,0.1766,0
msme_001292,restaurant,0.8342,0.7176,0.2429,0.8167,0.833,25,58932.36,3.68,2,29379.39,0.1322,0.1659,0
msme_001293,pharmacy,0.8781,0.8888,0.581,0.8438,0.9674,38,43042.5,0.17,1,34776.19,0.4686,0.1531,0
msme_001294,restaurant,0.9315,0.4936,0.4184,0.7325,0.809,17,52270.96,4.39,0,34114.38,0.1919,0.3102,0
msme_001295,salon,0.8165,0.7888,0.3931,0.6754,0.9262,29,63266.13,10.74,0,0.0,0.3475,0.2195,0
msme_001296,kirana,0.7969,0.6488,0.7708,0.5349,0.9175,26,34086.11,2.19,0,16380.42,0.2317,0.2548,0
msme_001297,kirana,0.9654,0.8662,0.6309,0.7621,0.9457,26,43578.34,5.22,1,27748.08,0.1809,0.2614,0
msme_001298,restaurant,0.6291,0.785,0.6482,0.5424,0.7788,29,40802.98,1.3,1,16350.8,0.179,0.2171,0
msme_001299,pharmacy,0.9367,0.6893,0.6161,0.4689,0.8909,43,48959.43,1.34,1,34017.6,0.2368,0.0819,0
msme_001300,kirana,0.8327,0.5438,0.5216,0.7661,0.9192,26,34664.93,1.84,1,30131.0,0.1294,0.2024,0
msme_001301,mechanic,0.8272,0.7923,0.4161,0.6549,0.6619,31,85351.89,0.19,1,24136.24,0.1523,0.4934,0
msme_001302,salon,0.5321,0.8421,0.858,0.6637,0.9906,20,60120.33,0.62,1,31163.1,0.1936,0.3059,0
msme_001303,tailor,0.6486,0.7761,0.5436,0.89,0.9343,26,85795.6,10.67,1,49448.78,0.0149,0.2239,0
msme_001304,mechanic,0.66,0.8103,0.3148,0.864,0.8597,28,44006.56,9.39,3,39998.47,0.229,0.2045,0
msme_001305,tailor,0.9143,0.475,0.6299,0.4732,0.9042,32,79951.47,6.13,1,28976.15,0.1092,0.1578,0
msme_001306,restaurant,0.7213,0.9039,0.5773,0.4985,0.8813,30,81426.56,4.52,0,26957.14,0.3059,0.2154,0
msme_001307,kirana,0.7572,0.7936,0.6335,0.4546,0.962,33,44133.78,6.25,1,3600.65,0.1854,0.4019,0
msme_001308,salon,0.7156,0.5289,0.373,0.85,0.984,27,34561.6,7.3,0,11112.31,0.2119,0.2791,0
msme_001309,pharmacy,0.7351,0.5169,0.4936,0.5519,0.7776,34,49397.15,3.39,2,29275.95,0.0195,0.5347,0
msme_001310,salon,0.6647,0.6257,0.3611,0.5039,0.9389,38,87888.31,8.96,1,21474.94,0.4022,0.444,0
msme_001311,restaurant,0.6945,0.5621,0.3645,0.532,0.9672,36,41816.45,3.28,1,15541.78,0.2832,0.4581,0
msme_001312,restaurant,0.8638,0.6706,0.3498,0.6214,0.7869,27,40534.79,3.71,0,6518.19,0.148,0.4221,0
msme_001313,salon,0.7115,0.774,0.6992,0.9109,0.8757,30,63285.25,9.31,0,14054.24,0.2679,0.6396,0
msme_001314,mechanic,0.8618,0.743,0.7097,0.7317,0.7497,36,86870.69,1.81,0,44943.4,0.1445,0.1938,0
msme_001315,pharmacy,0.845,0.8418,0.655,0.4736,0.8194,36,65412.53,6.11,0,30760.86,0.1665,0.0938,0
msme_001316,kirana,0.9345,0.6861,0.6066,0.8212,0.9885,29,76708.66,2.76,1,17882.95,0.0446,0.1335,0
msme_001317,salon,0.8948,0.3379,0.7379,0.5433,0.868,30,60549.8,13.76,0,20030.65,0.1406,0.3042,0
msme_001318,pharmacy,0.6363,0.5462,0.3931,0.4584,0.9776,40,2557.62,0.27,3,894.71,0.234,0.4316,0
msme_001319,mechanic,0.7764,0.9044,0.6289,0.3547,0.8444,26,42106.15,1.27,2,27107.84,0.3191,0.2768,0
msme_001320,mechanic,0.7561,0.8,0.7621,0.6551,0.9297,33,2697.84,0.25,1,19782.48,0.2381,0.0703,0
msme_001321,pharmacy,0.8778,0.5367,0.6265,0.6417,0.9175,25,81553.86,21.01,1,27847.63,0.2121,0.4586,0
msme_001322,mechanic,0.7659,0.6558,0.4591,0.8373,0.9893,29,63500.07,0.14,3,20659.52,0.1619,0.1121,0
msme_001323,pharmacy,0.7632,0.8516,0.3795,0.4044,0.8845,26,54765.07,1.81,2,27740.89,0.1146,0.1639,0
msme_001324,restaurant,0.7986,0.6427,0.7337,0.6396,0.8198,25,78658.34,8.91,2,15374.84,0.138,0.1022,0
msme_001325,pharmacy,0.8459,0.6342,0.8245,0.719,0.8725,31,63203.14,2.28,1,29418.72,0.2608,0.1439,0
msme_001326,salon,0.688,0.569,0.5573,0.4886,0.9994,26,39251.87,0.95,0,4154.35,0.1268,0.1498,0
msme_001327,tailor,0.7857,0.5973,0.7208,0.6351,0.9615,39,41928.41,2.4,0,17607.98,0.0964,0.4062,0
msme_001328,kirana,0.9905,0.726,0.7806,0.52,0.8553,26,54500.7,8.35,2,25260.82,0.1635,0.272,0
msme_001329,pharmacy,0.7884,0.6027,0.7741,0.6196,0.766,32,46144.05,9.88,0,15504.3,0.218,0.0789,0
msme_001330,restaurant,0.9029,0.5245,0.7313,0.8817,0.8585,29,47881.77,7.22,1,22243.4,0.1824,0.5029,0
msme_001331,pharmacy,0.9744,0.7469,0.8708,0.7248,0.9985,42,59419.19,2.48,0,24973.16,0.2496,0.2591,0
msme_001332,kirana,0.7532,0.7603,0.6846,0.4528,0.975,33,80628.17,3.56,0,19620.45,0.0881,0.0823,0
msme_001333,mechanic,0.752,0.7015,0.7963,0.7608,0.9941,24,27504.11,2.86,0,18572.32,0.0614,0.5185,0
msme_001334,mechanic,0.6368,0.7578,0.5504,0.5984,0.866,20,1000.0,0.45,0,13659.82,0.2607,0.0693,0
msme_001335,kirana,0.9082,0.6674,0.6885,0.509,0.9301,24,45373.28,15.47,1,12461.36,0.4206,0.063,0
msme_001336,pharmacy,0.3904,0.8646,0.4769,0.7546,0.9819,29,31345.78,1.96,1,32272.19,0.4097,0.522,0
msme_001337,salon,0.9206,0.8389,0.6087,0.6571,0.8203,35,45380.56,0.16,1,36089.65,0.3829,0.2895,0
msme_001338,kirana,0.8828,0.7683,0.572,0.6718,0.9704,35,62749.89,9.8,1,13428.43,0.1151,0.3924,0
msme_001339,salon,0.7865,0.6469,0.5129,0.7112,0.9335,24,23346.94,2.68,1,15983.93,0.2557,0.49,0
msme_001340,salon,0.4811,0.9478,0.7905,0.5869,0.8932,28,80699.27,2.42,2,14673.32,0.171,0.1091,0
msme_001341,pharmacy,0.9203,0.5455,0.5383,0.8265,0.8796,42,74988.36,6.59,3,19736.42,0.2072,0.5398,0
msme_001342,pharmacy,0.9708,0.7376,0.3299,0.9233,0.9776,30,55003.53,3.98,1,10713.13,0.0362,0.3918,0
msme_001343,kirana,0.6945,0.751,0.7399,0.7944,0.9912,23,5812.59,4.15,0,45939.47,0.1425,0.0895,0
msme_001344,salon,0.7535,0.6365,0.4251,0.8653,0.978,34,11402.87,5.88,3,31932.74,0.3829,0.3511,0
msme_001345,tailor,0.5537,0.9761,0.4888,0.5555,0.8937,27,1000.0,9.62,1,12864.39,0.0623,0.1734,0
msme_001346,tailor,0.8032,0.8258,0.5778,0.7236,0.9814,30,54404.09,3.2,0,7734.71,0.0706,0.1823,0
msme_001347,tailor,0.7066,0.7822,0.4002,0.6155,0.9115,35,10951.95,7.33,1,39447.79,0.1271,0.2491,0
msme_001348,mechanic,0.9051,0.4467,0.7772,0.6594,0.9573,28,1000.0,0.93,1,11072.21,0.3252,0.1148,0
msme_001349,tailor,0.9493,0.9231,0.3519,0.6846,0.9193,23,93425.71,0.98,2,20286.68,0.0642,0.0379,0
msme_001350,pharmacy,0.8306,0.854,0.6395,0.9457,0.957,31,68721.23,2.3,0,1378.72,0.2318,0.121,0
msme_001351,mechanic,0.7827,0.8426,0.3906,0.6553,0.8793,26,38016.57,2.98,0,27821.43,0.2244,0.1899,0
msme_001352,kirana,0.9031,0.9112,0.5877,0.8876,0.8528,29,48682.24,10.2,2,1069.23,0.1283,0.3104,0
msme_001353,tailor,0.8205,0.5754,0.7981,0.7218,0.8817,28,65975.6,7.14,0,19039.06,0.2272,0.0773,0
msme_001354,pharmacy,0.9377,0.5387,0.5321,0.8407,0.964,37,22152.71,1.33,2,35007.62,0.0638,0.6307,0
msme_001355,tailor,0.9512,0.7977,0.678,0.6279,0.88,23,31800.36,8.84,1,17380.28,0.2168,0.1428,0
msme_001356,tailor,0.8282,0.7383,0.6445,0.6946,0.9652,27,50721.16,9.78,0,2971.19,0.0318,0.4153,0
msme_001357,pharmacy,0.9353,0.9533,0.4566,0.8907,0.7384,34,48638.61,5.69,0,3192.49,0.2737,0.3097,0
msme_001358,salon,0.8239,0.555,0.415,0.763,0.9624,38,54331.02,7.46,4,2063.86,0.1283,0.2332,0
msme_001359,mechanic,0.8127,0.6582,0.4068,0.694,0.9143,26,56138.17,6.3,1,44847.99,0.0526,0.2323,0
msme_001360,pharmacy,0.822,0.3921,0.5924,0.9095,0.9456,29,52728.64,10.26,2,27725.04,0.2257,0.2939,0
msme_001361,restaurant,0.8164,0.7907,0.5828,0.4444,0.8594,28,66415.55,3.55,1,23312.64,0.1488,0.1117,0
msme_001362,tailor,0.5914,0.4007,0.7046,0.8613,0.9321,34,62059.45,3.13,1,23474.61,0.336,0.2968,0
msme_001363,salon,0.8921,0.8586,0.5109,0.6167,0.8613,30,56412.18,0.17,0,1652.37,0.4212,0.4474,0
msme_001364,tailor,0.6496,0.6715,0.4498,0.8199,0.9325,34,88338.82,0.16,2,33140.28,0.1837,0.2257,0
msme_001365,tailor,0.9897,0.6748,0.2399,0.8962,0.9856,40,32845.31,0.72,2,8943.32,0.2079,0.5856,0
msme_001366,mechanic,0.814,0.87,0.626,0.6185,0.8552,28,7485.4,1.67,2,33426.84,0.2008,0.1211,0
msme_001367,restaurant,0.6118,0.4328,0.6034,0.5801,0.9186,31,65494.04,0.57,1,4825.24,0.1939,0.2077,0
msme_001368,salon,0.8671,0.489,0.4985,0.5577,0.9381,34,35390.88,4.28,0,19917.75,0.0505,0.4142,0
msme_001369,mechanic,0.7777,0.46,0.7503,0.8699,0.9082,33,54993.71,0.56,0,30257.79,0.123,0.0998,0
msme_001370,pharmacy,0.4672,0.769,0.8152,0.9741,0.8929,27,13035.62,2.1,1,34921.86,0.2986,0.3528,0
msme_001371,salon,0.699,0.7056,0.5723,0.7933,0.9261,29,34835.38,21.14,1,11624.42,0.2096,0.1729,0
msme_001372,salon,0.7174,0.7467,0.678,0.6829,0.933,26,82619.9,2.24,0,0.0,0.2141,0.4208,0
msme_001373,salon,0.9221,0.5889,0.738,0.7615,0.8742,25,82486.74,2.84,1,24356.87,0.3024,0.2317,0
msme_001374,restaurant,0.9699,0.6515,0.7796,0.5492,0.9963,24,81601.51,7.07,1,26417.47,0.272,0.4435,0
msme_001375,restaurant,0.8909,0.6616,0.6973,0.6405,0.8666,41,1000.0,1.64,1,30961.23,0.1058,0.1653,0
msme_001376,mechanic,0.8319,0.8932,0.7155,0.7511,0.8759,26,91449.92,2.09,1,81.48,0.214,0.4058,0
msme_001377,kirana,0.8408,0.8546,0.5284,0.3844,0.8765,39,62525.25,4.88,0,9146.11,0.4756,0.4107,0
msme_001378,pharmacy,0.6395,0.7117,0.3791,0.4077,0.9783,31,75194.27,2.54,0,4539.38,0.1233,0.3294,0
msme_001379,tailor,0.8131,0.6711,0.407,0.7741,0.971,32,43088.31,2.59,3,24288.74,0.175,0.5677,0
msme_001380,tailor,0.8112,0.7834,0.8119,0.7013,0.8727,27,55647.46,9.97,0,29828.49,0.2547,0.2248,0
msme_001381,tailor,0.9075,0.7967,0.8464,0.7871,0.7807,28,9456.04,20.3,1,0.0,0.0752,0.1761,0
msme_001382,pharmacy,0.9163,0.7728,0.3491,0.5222,0.9812,30,73167.7,15.53,0,53258.88,0.1817,0.3375,0
msme_001383,salon,0.5697,0.7917,0.7934,0.7015,0.9983,28,31692.03,0.44,0,0.0,0.0778,0.078,0
msme_001384,pharmacy,0.8877,0.8916,0.4036,0.7614,0.9985,26,41993.99,0.23,0,16690.94,0.2129,0.5034,0
msme_001385,restaurant,0.7984,0.5072,0.5458,0.6903,0.9528,42,46953.37,10.05,1,39068.73,0.5218,0.1366,0
msme_001386,kirana,0.9023,0.7453,0.6564,0.7214,0.9991,31,58200.96,5.51,1,0.0,0.3841,0.1453,0
msme_001387,mechanic,0.8009,0.8396,0.7286,0.9615,0.9874,24,43081.56,2.78,0,8840.02,0.2896,0.0594,0
msme_001388,salon,0.9295,0.5204,0.8057,0.7668,0.917,30,47126.3,4.12,1,7568.78,0.1775,0.2503,0
msme_001389,kirana,0.5986,0.8421,0.773,0.8629,0.6735,41,27724.96,10.88,0,18876.3,0.4547,0.5845,0
msme_001390,tailor,0.8029,0.3462,0.6115,0.8476,0.8967,36,42111.1,4.55,1,51823.25,0.2572,0.2313,0
msme_001391,mechanic,0.8439,0.5651,0.6632,0.7769,0.933,29,69101.81,3.37,3,15114.11,0.4966,0.5519,0
msme_001392,salon,0.9372,0.7067,0.4663,0.662,0.8381,27,64668.54,1.52,2,4844.29,0.1491,0.5294,0
msme_001393,restaurant,0.8708,0.8262,0.6771,0.6815,0.955,27,63298.96,0.62,0,19713.61,0.0866,0.2617,0
msme_001394,pharmacy,0.9156,0.759,0.5927,0.5248,0.8887,26,34223.57,5.12,3,27655.87,0.1676,0.0838,0
msme_001395,mechanic,0.8262,0.4184,0.8315,0.6899,0.7022,36,39020.95,3.97,1,23886.43,0.338,0.0385,0
msme_001396,pharmacy,0.8313,0.7987,0.633,0.7631,0.9399,32,32955.48,9.52,1,23604.34,0.1365,0.1777,0
msme_001397,kirana,0.8623,0.5375,0.5902,0.6735,0.903,32,80060.13,4.79,1,3269.84,0.1594,0.155,0
msme_001398,salon,0.6516,0.8153,0.608,0.8104,0.7839,34,102022.1,0.92,2,15776.48,0.1252,0.0706,0
msme_001399,salon,0.7969,0.9249,0.5361,0.8256,0.9238,21,35617.25,3.45,1,10375.98,0.382,0.2472,0
msme_001400,salon,0.6653,0.7813,0.6313,0.8502,0.7202,31,45945.49,6.6,1,9325.24,0.13,0.2862,0
msme_001401,mechanic,0.8677,0.8076,0.7639,0.6331,0.9996,36,45799.87,4.23,2,16924.12,0.3802,0.3983,0
msme_001402,restaurant,0.8419,0.5872,0.6301,0.773,0.9772,23,79972.06,6.18,0,8542.26,0.2313,0.5891,0
msme_001403,salon,0.9351,0.6446,0.6391,0.7589,0.8485,27,49189.36,0.55,1,4482.51,0.0683,0.0546,0
msme_001404,kirana,0.773,0.8407,0.7424,0.7741,0.9721,37,48907.27,3.03,3,35840.31,0.3022,0.03,0
msme_001405,mechanic,0.4903,0.404,0.6722,0.5198,0.9673,38,3922.61,3.3,2,0.0,0.2248,0.539,0
msme_001406,kirana,0.8502,0.6526,0.6501,0.7592,0.9337,35,30951.06,0.51,2,5486.34,0.2422,0.27,0
msme_001407,restaurant,0.6202,0.7961,0.6724,0.7241,0.9212,34,60579.07,4.89,1,56686.15,0.0759,0.0883,0
msme_001408,mechanic,0.8396,0.5223,0.6165,0.6158,0.9939,30,71787.28,5.68,3,12015.4,0.216,0.2276,0
msme_001409,tailor,0.8808,0.7463,0.6696,0.9601,0.9353,24,81420.03,3.62,0,2209.81,0.271,0.0409,0
msme_001410,mechanic,0.9041,0.702,0.5582,0.9147,0.9711,28,106882.89,5.42,0,23038.08,0.3878,0.3549,0
msme_001411,pharmacy,0.8983,0.4973,0.4964,0.6008,0.9727,24,92150.01,1.63,1,31248.38,0.5229,0.0867,0
msme_001412,pharmacy,0.709,0.6951,0.881,0.7888,0.9604,29,52680.72,0.95,0,38005.14,0.1751,0.2605,0
msme_001413,mechanic,0.9029,0.6413,0.7434,0.8372,0.9881,26,63752.17,4.59,0,0.0,0.1605,0.2642,0
msme_001414,restaurant,0.7753,0.5284,0.4804,0.9104,0.9313,28,49451.34,0.72,1,23066.23,0.2914,0.1241,0
msme_001415,mechanic,0.5119,0.6786,0.6747,0.8935,0.8424,36,78753.07,9.76,1,13272.6,0.2194,0.4097,0
msme_001416,restaurant,0.9486,0.7075,0.5197,0.814,0.9628,30,13216.4,0.3,3,18722.05,0.1119,0.5178,0
